12947.9
14792.4
18744.6
22409.5
24591.8
27059.4
24104.9
21198.5
22610.8
23850.2
14224.0
12442.8
11060.9
9730.1
13317.2
15031.8
11164.9
4899.0
4372.0
3985.8
6785.9
3863.1
6133.9
4991.9
2086.3
1946.2
1807.5
1642.0
1729.8
3069.5
2549.0
1025.8
972.3
897.0
835.2
889.1
1602.8
1361.8
601.8
588.9
531.3
475.3
301.5
565.2
473.7
227.0
233.8
207.5
595.9
609.5
358.9
201.1
161.0
175.7
172.3
187.7
82.3
145.8
143.5
63.9
28.9
